county,subcounty,ward,school,school_id,lng,lat,n,N,prev
Kiambu,Ruiru,Mwihoko,Mwihoko Pr,4091172,36.9648041,-1.2106511,0,32,0
Kiambu,Ruiru,Mwiki,Mwiki Pry,4091181,36.9178436,-1.2127228,0,32,0
Kiambu,Thika Town,Gatuanyaga,Komo Pry,4091211,37.1517821,-1.1221116,0,32,0
Kiambu,Thika Town,Gatuanyaga,Gatuanyaga Pry,4091212,37.1782977,-1.0607015,1,32,3
Kiambu,Thika Town,Gatuanyaga,Magana,4091213,37.1768031,-1.0994096,0,33,0
Kiambu,Thika Town,Hospital,Holy Rosary Pri,4091221,37.0943982,-1.0418504,0,33,0
Kiambu,Thika Town,Hospital,Jamhuri,4091222,37.0824593,-1.0396659,1,32,3
Kiambu,Thika Town,Hospital,Umoja,4091223,37.1165064,-1.0490407,0,32,0
Kiambu,Thika Town,Kamenu,Kiganjo Pri,4091231,37.1071283,-1.0904683,0,32,0
Kiambu,Thika Town,Kamenu,Mt View,4091232,37.148883,-1.0652022,0,32,0
Kiambu,Thika Town,Kamenu,Kimuchu,4091233,37.0924113,-1.0791597,0,32,0
Kiambu,Thika Town,Ngoliba,Power Line ( Public),4091241,37.2836367,-1.0643917,1,32,3
Kiambu,Thika Town,Ngoliba,Matathia,4091242,37.2791708,-1.0537239,2,34,6
Kiambu,Thika Town,Ngoliba,St. Mary S Kilimambogo,4091243,37.2383631,-1.0714053,0,33,0
Kiambu,Thika Town,Township,Kianjau,4091251,37.0750201,-1.0535444,0,32,0
Kiambu,Thika Town,Township,General Kago,4091252,37.084072,-1.0454575,4,33,12
Kiambu,Thika Town,Township,Kisiwa,4091253,37.0349056,-1.0368851,0,32,0
Nyandarua,Kinangop,Engineer,Mbirithi,4100111,36.5868331,-0.6284652,0,34,0
Nyandarua,Kinangop,Gathara,Gathara,4100121,36.616051,-0.6322214,1,33,3
Nyandarua,Kinangop,Gathara,Tulaga,4100122,36.6069574,-0.6457657,0,32,0
Nyandarua,Kinangop,Githabai,Githabai,4100131,36.5675398,-0.7348693,0,32,0
Nyandarua,Kinangop,Githabai,Kamunyaka,4100132,36.6007321,-0.701262,0,33,0
Nyandarua,Kinangop,Magumu,Mutonyora,4100141,36.5735946,-0.8753506,0,32,0
Nyandarua,Kinangop,Magumu,Kenyatta Road,4100142,36.5636751,-0.8039069,0,31,0
Nyandarua,Kinangop,Murungaru,Mwihoti,4100151,36.4646267,-0.5590574,0,32,0
Nyandarua,Kinangop,Murungaru,Mkungi,4100152,36.5554689,-0.5236857,0,32,0
Nyandarua,Kinangop,Njabini\Kiburu,Churiri,4100161,36.6632911,-0.7560349,0,32,0
Nyandarua,Kinangop,Njabini\Kiburu,Sasumua,4100162,36.6539175,-0.6971421,0,32,0
Nyandarua,Kinangop,North Kinangop,Aberdare,4100171,36.6365632,-0.7283622,0,32,0
Nyandarua,Kinangop,North Kinangop,Kiambariki,4100172,36.5815287,-0.5933439,0,31,0
Nyandarua,Kinangop,Nyakio,Mukiri Primary,4100181,36.60478,-0.7917867,0,32,0
Nyandarua,Kinangop,Nyakio,Cheese,4100182,36.6469475,-0.7581446,0,32,0
Nyandarua,Kipipiri,Geta,Marimu,4100211,36.5838889,-0.4114688,0,32,0
Nyandarua,Kipipiri,Geta,Kiambogo,4100212,36.4128487,-0.6899312,0,32,0
Nyandarua,Kipipiri,Geta,Gathuthi,4100213,36.5871324,-0.4153332,0,33,0
Nyandarua,Kipipiri,Githioro,St Peters,4100221,36.5139524,-0.4845937,0,32,0
Nyandarua,Kipipiri,Githioro,Karuri,4100222,36.4186897,-0.4830657,0,32,0
Nyandarua,Kipipiri,Githioro,Kimbo,4100223,36.537752,-0.3480211,0,30,0
Nyandarua,Kipipiri,Githioro,Migaa,4100224,36.4609854,-0.4547119,0,32,0
Nyandarua,Kipipiri,Kipipiri,Kabati,4100231,36.4279618,-0.4309316,0,33,0
Nyandarua,Kipipiri,Kipipiri,Mahinga,4100232,36.4577803,-0.3956784,0,33,0
Nyandarua,Kipipiri,Kipipiri,Mumui,4100233,36.4910071,-0.5193932,0,32,0
Nyandarua,Kipipiri,Kipipiri,Machinery,4100234,36.4585365,-0.4114225,0,32,0
Nyandarua,Kipipiri,Wanjohi,Mwireri,4100241,36.4468535,-0.3235613,0,32,0
Nyandarua,Kipipiri,Wanjohi,Gatondo,4100242,36.5086227,-0.4718739,0,30,0
Nyandarua,Kipipiri,Wanjohi,Kigogo,4100243,36.5271452,-0.3662789,0,30,0
Nyandarua,Kipipiri,Wanjohi,Michore,4100244,36.5163562,-0.3428063,0,30,0
Nyandarua,Ndaragwa,Central,Kihara,4100311,36.4941269,-0.0724289,0,33,0
Nyandarua,Ndaragwa,Central,Kariki,4100312,36.6344071,-0.1436765,0,32,0
Nyandarua,Ndaragwa,Central,Mukambura,4100313,36.4971175,-0.0728268,1,31,3
Nyandarua,Ndaragwa,Kiriita,Ritaya,4100321,36.4131212,0.0261774,0,32,0
Nyandarua,Ndaragwa,Kiriita,Kwanjora,4100322,36.4504785,0.0465811,0,32,0
Nyandarua,Ndaragwa,Kiriita,Kimaru,4100323,36.4034977,0.0298545,0,33,0
Nyandarua,Ndaragwa,Kiriita,Ngaindethia,4100324,36.4243169,0.0437315,0,32,0
Nyandarua,Ndaragwa,Leshau/Pondo,Raichiri,4100332,36.458317,0.0981092,0,32,0
Nyandarua,Ndaragwa,Leshau/Pondo,Mbuyu,4100333,36.5110573,0.0098864,0,32,0
Nyandarua,Ndaragwa,Leshau/Pondo,Nyakinyua,4100334,36.4991441,0.0420013,0,32,0
Nyandarua,Ndaragwa,Shamata,Pesi,4100341,36.5320974,-0.1170806,0,32,0
Nyandarua,Ndaragwa,Shamata,Kanjogu,4100342,36.4564384,-0.2189801,0,30,0
Nyandarua,Ndaragwa,Shamata,Kahindu,4100343,36.4907513,-0.2151549,2,32,6
Nyandarua,Ndaragwa,Shamata,Mwihangia,4100344,36.5255525,-0.1737017,0,32,0
Nyandarua,Ol Jorok,Charagita,Uhuru,4100411,36.3113446,-0.1432412,0,32,0
Nyandarua,Ol Jorok,Charagita,Kimathi,4100412,36.3153098,-0.0905603,0,32,0
Nyandarua,Ol Jorok,Charagita,Matindiri,4100413,36.3217478,-0.0694923,0,32,0
Nyandarua,Ol Jorok,Gathanji,Bidii,4100421,36.2620037,-0.0987632,0,32,0
Nyandarua,Ol Jorok,Gathanji,Kiheo,4100422,36.2775108,-0.024562,0,32,0
Nyandarua,Ol Jorok,Gathanji,Gathanji,4100423,36.3107068,-0.0159554,0,32,0
Nyandarua,Ol Jorok,Gathanji,Ngatha,4100424,36.3028487,-0.087143,0,32,0
Nyandarua,Ol Jorok,Gatimu,Kianjata,4100431,36.377663,0.0112325,1,32,3
Nyandarua,Ol Jorok,Gatimu,Gatimu,4100432,36.3540335,-0.0167062,0,32,0
Nyandarua,Ol Jorok,Gatimu,Gikingi,4100433,36.3301077,0.021805,0,32,0
Nyandarua,Ol Jorok,Gatimu,Kanguu,4100434,36.399472,-0.0536173,0,32,0
Nyandarua,Ol Jorok,Weru,Gatumbiro,4100442,36.3958971,-0.0742182,0,33,0
Nyandarua,Ol Jorok,Weru,Inoro,4100443,36.3782486,-0.147985,0,33,0
Nyandarua,Ol Jorok,Weru,Kamaina,4100444,36.3926152,-0.1536636,0,33,0
Nyandarua,Ol Kalou,Kaimbaga,Simba,4100511,36.3705303,-0.3906878,0,32,0
Nyandarua,Ol Kalou,Kaimbaga,Mihuti,4100512,36.3860368,-0.3627138,0,32,0
Nyandarua,Ol Kalou,Kaimbaga,Bahati,4100513,36.4088589,-0.4122662,0,32,0
Nyandarua,Ol Kalou,Kanjuiri Range,Mlimani,4100521,36.2917215,-0.380846,0,31,0
Nyandarua,Ol Kalou,Kanjuiri Range,Murindati,4100522,36.2921939,-0.274173,0,31,0
Nyandarua,Ol Kalou,Kanjuiri Range,Rutara,4100523,36.2262984,-0.2607452,0,32,0
Nyandarua,Ol Kalou,Karau,Passenga,4100531,36.3214375,-0.2145189,1,22,5
Nyandarua,Ol Kalou,Karau,Gathima Primary School,4100532,36.3445629,-0.2394988,0,32,0
Nyandarua,Ol Kalou,Karau,Muiri,4100533,36.3643647,-0.3244831,0,32,0
Nyandarua,Ol Kalou,Mirangine,Githima,4100541,36.2409061,-0.1594662,0,32,0
Nyandarua,Ol Kalou,Mirangine,Micharage,4100542,36.2438214,-0.1792503,0,32,0
Nyandarua,Ol Kalou,Mirangine,Nyandundo,4100543,36.2373273,-0.1443139,0,32,0
Nyandarua,Ol Kalou,Rurii,Umoja,4100551,36.3824754,-0.2060915,0,32,0
Nyandarua,Ol Kalou,Rurii,Gichungo,4100552,36.4304822,-0.2374304,0,32,0
Nyandarua,Ol Kalou,Rurii,Kianduba Sch,4100553,36.4048087,-0.2166592,0,32,0
Laikipia,Laikipia East,Nanyuki,Nturukuma,4110111,37.0906346,0.0456171,0,32,0
Laikipia,Laikipia East,Nanyuki,Likii Pri,4110112,37.0787475,0.0215934,0,31,0
Laikipia,Laikipia East,Nanyuki,Mt Kenya,4110113,37.1013928,-0.0027812,0,32,0
Laikipia,Laikipia East,Ngobit,Rutunguru,4110121,36.6999491,-0.1004441,0,30,0
Laikipia,Laikipia East,Ngobit,Ngano,4110122,36.6755219,-0.1424906,0,32,0
Laikipia,Laikipia East,Ngobit,Ol Taffeta,4110123,36.8147084,-0.0710123,0,30,0
Laikipia,Laikipia East,Thingithu,Njoguini,4110131,36.9843383,0.007977,0,32,0
Laikipia,Laikipia East,Thingithu,Nanyuki Deb,4110132,37.076275,0.0137236,0,30,0
Laikipia,Laikipia East,Thingithu,Thingithu,4110133,37.0690875,0.0258126,0,32,0
Laikipia,Laikipia East,Tigithi,Mukuri,4110141,36.9807863,-0.0673341,0,31,0
Laikipia,Laikipia East,Tigithi,Deb Solio Ranch,4110142,36.9646734,-0.2111967,0,32,0
Laikipia,Laikipia East,Tigithi,Kibubungi,4110143,36.9191574,-0.0426487,0,32,0
Laikipia,Laikipia East,Umande,Bingwa,4110151,37.1266957,0.0372616,1,32,3
Laikipia,Laikipia East,Umande,Gakeu,4110152,37.1434819,0.0916581,0,30,0
Laikipia,Laikipia East,Umande,Kalalu,4110153,37.1649683,0.0661883,0,32,0
Laikipia,Laikipia North,Mugogodo East,Sieku,4110211,37.283555,0.3584319,0,33,0
Laikipia,Laikipia North,Mugogodo East,Lukusero,4110212,37.2942368,0.308065,0,32,0
Laikipia,Laikipia North,Mugogodo East,Chumvi,4110213,37.2476703,0.1664867,0,32,0
Laikipia,Laikipia North,Mugogodo West,Ilmotiok,4110221,36.831924,0.6066224,0,32,0
Laikipia,Laikipia North,Mugogodo West,Ol Girgiri,4110222,37.0260306,0.200376,0,32,0
Laikipia,Laikipia North,Mugogodo West,Kurum,4110223,37.1628736,0.3960681,0,30,0
Laikipia,Laikipia North,Mugogodo West,Il Polei,4110224,37.0823701,0.3718044,0,32,0
Laikipia,Laikipia North,Segera,Uaso Nyiro,4110231,36.8856069,0.1114176,0,32,0
Laikipia,Laikipia North,Segera,Tanginyeusi,4110232,36.8250383,0.1284033,0,32,0
Laikipia,Laikipia North,Segera,Lairagwan,4110233,37.0371824,0.1292635,0,32,0
Laikipia,Laikipia North,Segera,Mukima,4110234,37.0578227,0.0743036,0,32,0
Laikipia,Laikipia North,Sosian,Muwarak,4110241,36.629279,0.6101278,0,32,0
Laikipia,Laikipia North,Sosian,Mithuri,4110242,36.4287021,0.4482229,0,33,0
Laikipia,Laikipia North,Sosian,Nkirashi,4110243,36.5395851,0.4193067,0,32,0
Laikipia,Laikipia North,Sosian,Ngaremare,4110244,36.4271354,0.3989405,0,32,0
Laikipia,Laikipia West,Githiga (Laikipia West),Kisima,4110311,36.2842455,0.4196626,0,32,0
Laikipia,Laikipia West,Githiga (Laikipia West),Lobere,4110312,36.3075181,0.4662479,0,33,0
Laikipia,Laikipia West,Igwamiti,Rwathia (Igwamiti),4110321,36.3866447,0.0767614,1,32,3
Laikipia,Laikipia West,Igwamiti,Karangi,4110322,36.2790034,0.0759648,0,32,0
Laikipia,Laikipia West,Igwamiti,Nyahururu Deb,4110323,36.3648438,0.0359381,0,32,0
Laikipia,Laikipia West,Marmanet,Kundarilla,4110331,36.3534783,0.1960033,0,32,0
Laikipia,Laikipia West,Marmanet,Kaichakun,4110332,36.3461479,0.149226,0,32,0
Laikipia,Laikipia West,Ol-Moran,Kaharati,4110341,36.3684185,0.3993821,0,34,0
Laikipia,Laikipia West,Ol-Moran,Wangwachi,4110342,36.3840692,0.4809769,0,32,0
Laikipia,Laikipia West,Ol-Moran,Lariak,4110343,36.3795665,0.4015616,1,32,3
Laikipia,Laikipia West,Rumuruti Township,Kapkures,4110351,36.4970786,0.2128473,1,32,3
Laikipia,Laikipia West,Rumuruti Township,Manyatta,4110352,36.5325569,0.2754443,0,32,0
Laikipia,Laikipia West,Salama,Mathira,4110361,36.661579,0.3619466,0,32,0
Laikipia,Laikipia West,Salama,Salama,4110362,36.4901879,0.127475,0,32,0
Laikipia,Laikipia West,Salama,Ndaragwiti,4110363,36.5411893,0.0590019,0,32,0
Kirinyaga,Gichugu,Baragwi,Kiamwathi,4120111,37.3291039,-0.4959044,0,32,0
Kirinyaga,Gichugu,Baragwi,Kianjiru,4120112,37.3706219,-0.5443826,0,32,0
Kirinyaga,Gichugu,Baragwi,Kiandai,4120113,37.3427489,-0.480091,1,32,3
Kirinyaga,Gichugu,Kabare,Gatunguru,4120121,37.3042841,-0.4841922,0,32,0
Kirinyaga,Gichugu,Kabare,Kimunye,4120122,37.3026856,-0.4117024,0,32,0
Kirinyaga,Gichugu,Kabare,Rukenya,4120123,37.3378958,-0.5402295,0,32,0
Kirinyaga,Gichugu,Karumandi,Kavote,4120131,37.3273462,-0.4309176,0,32,0
Kirinyaga,Gichugu,Karumandi,Kariru,4120132,37.3619293,-0.4728214,0,32,0
Kirinyaga,Gichugu,Karumandi,Guama,4120133,37.3304939,-0.4543948,1,32,3
Kirinyaga,Gichugu,Ngariama,Gacatha,4120141,37.3829891,-0.5446295,0,32,0
Kirinyaga,Gichugu,Ngariama,Mwanianjau,4120142,37.395121,-0.4728098,0,32,0
Kirinyaga,Gichugu,Ngariama,Kathunguri,4120143,37.4241777,-0.4603105,1,32,3
Kirinyaga,Gichugu,Njukiini,Kianyambo,4120151,37.4017828,-0.4982971,0,32,0
Kirinyaga,Gichugu,Njukiini,Kanjuu,4120152,37.4103973,-0.5340205,0,32,0
Kirinyaga,Gichugu,Njukiini,Gaciongo,4120153,37.4130326,-0.4753237,0,32,0
Kirinyaga,Kirinyaga Central,Inoi,Kangaita,4120211,37.2711146,-0.4337212,1,32,3
Kirinyaga,Kirinyaga Central,Inoi,Thaita,4120212,37.2679301,-0.4552418,0,33,0
Kirinyaga,Kirinyaga Central,Inoi,Karaini,4120213,37.2468763,-0.4566979,0,32,0
Kirinyaga,Kirinyaga Central,Kanyekini,Kirimunge Pri,4120221,37.2646112,-0.5658959,0,32,0
Kirinyaga,Kirinyaga Central,Kanyekini,Kianjege East,4120222,37.2682572,-0.5482366,0,32,0
Kirinyaga,Kirinyaga Central,Kanyekini,Gatuto,4120223,37.301225,-0.569784,1,32,3
Kirinyaga,Kirinyaga Central,Kanyekini,Mukinduri,4120224,37.2639529,-0.5238425,0,32,0
Kirinyaga,Kirinyaga Central,Kerugoya,Gitwe,4120231,37.3165907,-0.5578896,0,32,0
Kirinyaga,Kirinyaga Central,Kerugoya,Kimandi,4120232,37.2852536,-0.4715054,0,32,0
Kirinyaga,Kirinyaga Central,Kerugoya,Kiaritha,4120233,37.2684428,-0.4883855,1,31,3
Kirinyaga,Kirinyaga Central,Kerugoya,Kiabarikiri,4120234,37.2930575,-0.4932596,0,33,0
Kirinyaga,Kirinyaga Central,Mutira,Gathuthuma,4120241,37.2186813,-0.4363973,0,32,0
Kirinyaga,Kirinyaga Central,Mutira,Kamuiru,4120242,37.2406884,-0.4854112,1,32,3
Kirinyaga,Kirinyaga Central,Mutira,Kiarugu,4120243,37.2197712,-0.5255582,0,32,0
Kirinyaga,Kirinyaga Central,Mutira,Gatwe,4120244,37.2376436,-0.4345422,0,33,0
Kirinyaga,Mwea,Gathigiriri,Gathigiriri Pri,4120311,37.4045877,-0.6904442,1,21,5
Kirinyaga,Mwea,Gathigiriri,Kirogo Pri,4120312,37.3886207,-0.6621922,0,22,0
Kirinyaga,Mwea,Gathigiriri,Kamuchege,4120313,37.3784284,-0.667492,0,22,0
Kirinyaga,Mwea,Gathigiriri,Kiriko,4120314,37.4013132,-0.6568771,0,22,0
Kirinyaga,Mwea,Kangai,Kangai Pri,4120321,37.3009169,-0.6330641,0,22,0
Kirinyaga,Mwea,Kangai,Kumbuini Pri,4120322,37.2873763,-0.6024809,0,23,0
Kirinyaga,Mwea,Kangai,Kangure Pri,4120323,37.3187164,-0.6176271,0,22,0
Kirinyaga,Mwea,Kangai,Gitooini Pri,4120324,37.2895198,-0.6449018,0,22,0
Kirinyaga,Mwea,Murinduko,Murinduko Pri,4120331,37.4453559,-0.5677664,0,22,0
Kirinyaga,Mwea,Murinduko,Togonye Pri,4120332,37.4402905,-0.5991697,0,21,0
Kirinyaga,Mwea,Murinduko,Mumbuini Pri,4120333,37.4567336,-0.6101774,0,22,0
Kirinyaga,Mwea,Murinduko,Mugambaciura Pri,4120334,37.4659686,-0.5648504,0,21,0
Kirinyaga,Mwea,Mutithi,Mutithi Pri,4120341,37.3232083,-0.728065,0,22,0
Kirinyaga,Mwea,Mutithi,Kadongu Pri,4120342,37.2789021,-0.6455376,0,22,0
Kirinyaga,Mwea,Mutithi,Ngothi Pri,4120343,37.28838,-0.71523,0,22,0
Kirinyaga,Mwea,Mutithi,Kinyaga Pri,4120344,37.2663679,-0.6634156,0,21,0
Kirinyaga,Mwea,Nyangati,Nyangati Pri,4120351,37.3559951,-0.5886094,0,23,0
Kirinyaga,Mwea,Nyangati,Ahiti Ndomba Pri,4120352,37.3425181,-0.5835514,0,20,0
Kirinyaga,Mwea,Nyangati,Kimbimbi Pri,4120353,37.3708704,-0.6164929,0,22,0
Kirinyaga,Mwea,Nyangati,Kiorugari Pry,4120354,37.3479918,-0.6136322,0,21,0
Kirinyaga,Mwea,Tebere,Ngurubani Pry,4120361,37.3535424,-0.6874282,0,22,0
Kirinyaga,Mwea,Tebere,Murubara Pry,4120362,37.3691805,-0.6644476,0,20,0
Kirinyaga,Mwea,Tebere,Kiarukungu Pry,4120363,37.3609323,-0.6554222,0,23,0
Kirinyaga,Mwea,Tebere,Kiamanyeki Pry,4120364,37.3730449,-0.7136749,0,22,0
Kirinyaga,Mwea,Thiba,Thiba Pry,4120371,37.3464906,-0.6864793,0,22,0
Kirinyaga,Mwea,Thiba,Mukou Pry,4120372,37.3404778,-0.681561,0,22,0
Kirinyaga,Mwea,Thiba,Mbui Njeru Pry,4120373,37.3452675,-0.7006278,0,22,0
Kirinyaga,Mwea,Thiba,Nguka Pry,4120374,37.3434842,-0.6654358,0,22,0
Kirinyaga,Mwea,Wamumu,Rurii Pry,4120381,37.3314654,-0.7329872,0,23,0
Kirinyaga,Mwea,Wamumu,Marurumo Pry,4120382,37.4478635,-0.7315242,0,22,0
Kirinyaga,Mwea,Wamumu,Ciagini Pry,4120383,37.3945331,-0.7521361,0,22,0
Kirinyaga,Mwea,Wamumu,Kiandegwa Pry,4120384,37.3369611,-0.7554852,0,21,0
Kirinyaga,Ndia,Kariti,Kairiini,4120411,37.1679786,-0.5456233,0,32,0
Kirinyaga,Ndia,Kariti,Mukangu,4120412,37.1549528,-0.5484208,0,32,0
Kirinyaga,Ndia,Kariti,Thanju,4120413,37.2382702,-0.6702232,0,32,0
Kirinyaga,Ndia,Kariti,Kianjege,4120414,37.1685685,-0.575253,1,32,3
Kirinyaga,Ndia,Kariti,Karima,4120415,37.1907144,-0.6411722,0,31,0
Kirinyaga,Ndia,Kiine,Kianwe,4120421,37.1823249,-0.499353,0,32,0
Kirinyaga,Ndia,Kiine,Kiangoma,4120422,37.1900693,-0.5316561,0,32,0
Kirinyaga,Ndia,Kiine,Kathaka,4120423,37.2271349,-0.611415,0,32,0
Kirinyaga,Ndia,Kiine,Upper Sagana,4120424,37.2041322,-0.6613228,0,32,0
Kirinyaga,Ndia,Kiine,Kiine,4120425,37.1927836,-0.5816925,0,32,0
Kirinyaga,Ndia,Mukure,Gathambi,4120431,37.21343,-0.46567,0,32,0
Kirinyaga,Ndia,Mukure,Lower Baricho,4120432,37.2416333,-0.5532387,0,32,0
Kirinyaga,Ndia,Mukure,Ndiriti,4120433,37.197085,-0.4524367,2,32,6
Kirinyaga,Ndia,Mukure,Muragara,4120434,37.203328,-0.4418527,0,32,0
Kirinyaga,Ndia,Mukure,Kiaragana,4120435,37.2009727,-0.493086,0,32,0
Turkana,Loima,Kotaruk /Lobei,Natwel,4130111,35.4068138,2.7088945,0,31,0
Turkana,Loima,Kotaruk /Lobei,Kotela,4130112,35.3657451,2.7620738,0,30,0
Turkana,Loima,Kotaruk /Lobei,Kangalita,4130113,35.3982832,2.7418086,0,30,0
Turkana,Loima,Loima,Lochor Emeyan,4130121,35.0823147,2.8142997,0,32,0
Turkana,Loima,Loima,Lochor Ekuyen,4130124,35.1784832,2.8668196,0,32,0
Turkana,Loima,Lokiriama/ Lorengippi,Loya,4130131,34.9788833,2.517325,0,30,0
Turkana,Loima,Lokiriama/ Lorengippi,Lorengippi,4130132,34.9917711,2.5706441,0,32,0
Turkana,Loima,Turkwel,Kaitese,4130135,35.4365077,3.0044553,0,30,0
Turkana,Loima,Turkwel,Napeikar Pri,4130141,35.5060403,3.0059169,0,32,0
Turkana,Loima,Turkwel,Kachameri,4130142,35.3980337,2.9127492,0,30,0
Turkana,Loima,Turkwel,Kalomegur,4130143,35.4170828,2.8968432,0,30,0
Turkana,Turkana Central,Kalokol,Loboolo,4130212,35.9370767,3.3347417,0,28,0
Turkana,Turkana Central,Kalokol,Nasekon,4130213,36.0371841,3.1912761,0,32,0
Turkana,Turkana Central,Kanamkemer,Kakemera,4130221,35.5771564,3.0678049,0,32,0
Turkana,Turkana Central,Kang'atotha,Ille,4130233,36.025025,3.234545,0,33,0
Turkana,Turkana Central,Kerio Delta,Nadoto,4130241,36.0906377,3.0833394,0,32,0
Turkana,Turkana Central,Kerio Delta,Nangitony,4130242,36.1141067,3.0784733,0,32,0
Turkana,Turkana Central,Kerio Delta,Nakurio,4130243,36.1613086,2.8742218,0,32,0
Turkana,Turkana Central,Lodwar Township,Kakwanyang,4130251,35.6760497,3.1566139,0,32,0
Turkana,Turkana Central,Lodwar Township,Monti,4130252,35.6429697,3.1553919,0,32,0
Turkana,Turkana East,Katilia,Kaibole,4130321,36.1292545,2.1466593,0,32,0
Turkana,Turkana East,Katilia,Katilia,4130322,36.1232502,2.1234977,0,32,0
Turkana,Turkana East,Katilia,Elelea,4130323,36.1624978,2.1084681,0,31,0
Turkana,Turkana East,Katilia,Rcea Echoke,4130324,36.1517421,2.1150484,0,32,0
Turkana,Turkana East,Katilia,Lopedru Pri,4130325,36.1283148,2.2434233,0,32,0
Turkana,Turkana East,Lokori/ Kochodin,Lopii,4130331,35.8717835,2.0640867,0,32,0
Turkana,Turkana East,Lokori/ Kochodin,Kaaruko,4130332,36.0429261,2.0929537,0,32,0
Turkana,Turkana East,Lokori/ Kochodin,Huruma,4130333,36.0167483,1.9665803,0,32,0
Turkana,Turkana East,Lokori/ Kochodin,Lokicheda,4130334,35.8165732,2.2194608,0,32,0
Turkana,Turkana East,Lokori/ Kochodin,Emaniman,4130335,36.0588168,1.9745067,0,32,0
Turkana,Turkana North,Kaaleng/Kaikor,Loitanit,4130411,35.4238946,4.5173175,0,31,0
Turkana,Turkana North,Kaaleng/Kaikor,Nakinomet,4130412,35.3992727,4.6246228,0,32,0
Turkana,Turkana North,Kibish,Napak,4130432,35.3893042,4.8632351,0,32,0
Turkana,Turkana North,Lakezone,Lomekwi,4130441,35.8376531,3.9131327,0,30,0
Turkana,Turkana North,Lakezone,Riokomor,4130442,35.7192763,4.1118988,0,32,0
Turkana,Turkana North,Lakezone,Narengewoi Pri,4130443,35.8490269,4.003801,0,32,0
Turkana,Turkana North,Lapur,Kachoda,4130452,35.6769706,4.3194884,0,34,0
Turkana,Turkana South,Kalapata,Kaimegur,4130511,35.8123633,2.2952776,0,31,0
Turkana,Turkana South,Kalapata,Nakaalei,4130512,36.2226199,2.5373596,0,31,0
Turkana,Turkana South,Kalapata,Kalapata,4130513,35.8357521,2.3336827,0,32,0
Turkana,Turkana South,Katilu,Awar Naparan Primary,4130531,35.4027905,2.5288916,0,27,0
Turkana,Turkana South,Katilu,Nabakan,4130532,35.438903,2.2882402,0,30,0
Turkana,Turkana South,Katilu,Nawapeto,4130533,35.4539515,2.3503689,0,30,0
Turkana,Turkana South,Lobokat,Koputiro,4130542,35.5009369,1.7792094,0,32,0
Turkana,Turkana South,Lobokat,Nakululumaet/Kainuk Mixed,4130543,35.5060894,1.7758792,0,30,0
Turkana,Turkana South,Lokichar,Edos,4130551,35.6476581,2.8233049,0,30,0
Turkana,Turkana South,Lokichar,Kangisaja Primary,4130552,35.593733,2.3857821,0,31,0
Turkana,Turkana South,Lokichar,St Teresa Kimabur,4130553,35.6227051,2.8061667,0,32,0
Turkana,Turkana West,Kakuma,Kakuma Mixed,4130611,34.8615669,3.7147578,0,32,0
Turkana,Turkana West,Kakuma,Nongolemeret,4130612,34.8603414,3.6968836,0,31,0
Turkana,Turkana West,Letea,Letea,4130631,34.8151005,3.5214334,0,31,0
Turkana,Turkana West,Letea,Tulabalany,4130632,34.8967013,3.4477625,0,23,0
Turkana,Turkana West,Lokichoggio,Lokichoggio Girls,4130642,34.3532725,4.2064164,2,32,6
Turkana,Turkana West,Lopur,Lopur,4130651,34.8170956,3.8608398,0,32,0
Turkana,Turkana West,Lopur,Shambesch,4130652,34.8409073,3.7469191,0,21,0
Turkana,Turkana West,Nanaam,St. Paul.s Nalamacha Primary School,4130661,34.5097072,4.2043064,0,29,0
Turkana,Turkana West,Nanaam,Kaseleem Primary School (Turkana Turkana West ),4130662,34.419876,4.2927218,0,29,0
Turkana,Turkana West,Songot,Emilait,4130671,34.8897791,4.102755,0,25,0
Turkana,Turkana West,Songot,St Marks Songot,4130672,34.5235863,4.0583549,1,33,3
Samburu,Samburu East,Wamba East,Sionta,4140111,37.3183072,0.8930028,0,32,0
Samburu,Samburu East,Wamba East,Golgoltim,4140112,37.3144016,1.0326284,0,31,0
Samburu,Samburu East,Wamba East,Lempuranai,4140113,37.3089704,0.9401462,1,32,3
Samburu,Samburu East,Wamba East,Lengarde,4140114,37.1382167,1.0491258,0,32,0
Samburu,Samburu East,Wamba North,Nolotoro,4140121,37.1705316,1.1869783,0,33,0
Samburu,Samburu East,Wamba North,Nairimirimo,4140122,37.0705765,1.1009464,0,31,0
Samburu,Samburu East,Wamba North,Lkwaasi,4140123,37.3145954,0.9739079,0,32,0
Samburu,Samburu East,Wamba West,Ngutuk Engiron,4140131,37.3474608,0.7038674,0,32,0
Samburu,Samburu East,Wamba West,Ngutuk Elmuget,4140132,37.1035027,0.8109397,0,32,0
Samburu,Samburu East,Wamba West,Nagor Oworu,4140133,37.1923662,0.9446376,0,33,0
Samburu,Samburu East,Wamba West,Lpus Loompasion,4140134,37.0530751,0.7896017,0,33,0
Samburu,Samburu East,Waso,Ndonyo Wasin,4140141,37.4374765,1.3501704,0,32,0
Samburu,Samburu East,Waso,Learata,4140142,37.5162278,0.7795125,0,33,0
Samburu,Samburu East,Waso,Sere-Olipi,4140143,37.6013537,1.1260312,0,32,0
Samburu,Samburu North,Angata Nanyokie,Barsaloi,4140211,36.8717958,1.3316139,0,32,0
